word1,word2,similarity,dataset
compound,mix,0.5833333333333333,SimVerb-3500
destroy,crush,0.6997991967871484,SimVerb-3500
bleach,wash,0.3995983935742971,SimVerb-3500
accuse,defend,0.06626506024096385,SimVerb-3500
fade,vanish,0.6997991967871484,SimVerb-3500
demand,command,0.6164658634538152,SimVerb-3500
decline,descend,0.5662650602409638,SimVerb-3500
spell,hypnotize,0.3664658634538152,SimVerb-3500
enter,admit,0.5331325301204818,SimVerb-3500
poach,boil,0.46686746987951805,SimVerb-3500
overcome,dominate,0.4829317269076304,SimVerb-3500
assume,suppose,0.9166666666666666,SimVerb-3500
deliver,give,0.6997991967871484,SimVerb-3500
prove,show,0.6335341365461846,SimVerb-3500
detach,attach,0.03313253012048192,SimVerb-3500
blow,hit,0.3162650602409638,SimVerb-3500
detach,separate,0.8162650602409638,SimVerb-3500
assist,aid,0.966867469879518,SimVerb-3500
chew,bite,0.6997991967871484,SimVerb-3500
float,swim,0.46686746987951805,SimVerb-3500
squeal,laugh,0.5662650602409638,SimVerb-3500
need,urge,0.46686746987951805,SimVerb-3500
spill,pour,0.46686746987951805,SimVerb-3500
acquire,accumulate,0.8504016064257027,SimVerb-3500
retreat,run,0.5662650602409638,SimVerb-3500
hurt,fall,0.23293172690763048,SimVerb-3500
respond,remark,0.5170682730923695,SimVerb-3500
correct,fix,0.8333333333333333,SimVerb-3500
remain,stay,0.9166666666666666,SimVerb-3500
blame,hate,0.3162650602409638,SimVerb-3500
flip,flap,0.19979919678714855,SimVerb-3500
glide,flow,0.41666666666666663,SimVerb-3500
drink,quench,0.6365461847389557,SimVerb-3500
have,retain,0.649598393574297,SimVerb-3500
scratch,hurt,0.4337349397590361,SimVerb-3500
go,leave,0.8483935742971885,SimVerb-3500
begin,stop,0.03313253012048192,SimVerb-3500
scribble,write,0.6997991967871484,SimVerb-3500
think,feel,0.33333333333333326,SimVerb-3500
swim,dip,0.3162650602409638,SimVerb-3500
ascend,descend,0.10642570281124497,SimVerb-3500
erode,deteriorate,0.7499999999999999,SimVerb-3500
evict,leave,0.4337349397590361,SimVerb-3500
flush,blush,0.5331325301204818,SimVerb-3500
rearrange,organize,0.8162650602409638,SimVerb-3500
smell,sweat,0.4337349397590361,SimVerb-3500
dance,entertain,0.30020080321285136,SimVerb-3500
stumble,fall,0.7499999999999999,SimVerb-3500
demand,reprimand,0.2831325301204819,SimVerb-3500
humiliate,insult,0.6004016064257027,SimVerb-3500
crunch,bite,0.6666666666666665,SimVerb-3500
tell,announce,0.8002008032128513,SimVerb-3500
smash,break,0.9497991967871485,SimVerb-3500
stop,adjourn,0.8002008032128513,SimVerb-3500
wash,soak,0.5170682730923695,SimVerb-3500
run,skip,0.41666666666666663,SimVerb-3500
reflect,shine,0.6164658634538152,SimVerb-3500
excuse,interrupt,0.06626506024096385,SimVerb-3500
speak,tell,0.683734939759036,SimVerb-3500
complain,disagree,0.3835341365461847,SimVerb-3500
punch,fight,0.6164658634538152,SimVerb-3500
marry,wed,0.8504016064257027,SimVerb-3500
entertain,show,0.5170682730923695,SimVerb-3500
push,fight,0.49999999999999994,SimVerb-3500
learn,read,0.23293172690763048,SimVerb-3500
shun,reject,0.8002008032128513,SimVerb-3500
decline,reject,0.9166666666666666,SimVerb-3500
explain,describe,0.8162650602409638,SimVerb-3500
deny,admit,0.03313253012048192,SimVerb-3500
leave,excuse,0.43975903614457823,SimVerb-3500
dismiss,excuse,0.5502008032128514,SimVerb-3500
think,ponder,0.8835341365461847,SimVerb-3500
hit,pinch,0.30020080321285136,SimVerb-3500
frighten,scare,0.8995983935742972,SimVerb-3500
whistle,hum,0.49999999999999994,SimVerb-3500
play,perform,0.6004016064257027,SimVerb-3500
leave,take,0.11646586345381524,SimVerb-3500
sell,barter,0.5331325301204818,SimVerb-3500
wreck,drive,0.09136546184738954,SimVerb-3500
get,acquire,0.969879518072289,SimVerb-3500
arrest,prosecute,0.3504016064257028,SimVerb-3500
snooze,doze,0.8664658634538153,SimVerb-3500
condemn,accuse,0.6164658634538152,SimVerb-3500
help,cry,0.06626506024096385,SimVerb-3500
conquer,dominate,0.6666666666666665,SimVerb-3500
receive,acquire,0.7168674698795179,SimVerb-3500
unite,marry,0.6004016064257027,SimVerb-3500
retreat,advance,0.03313253012048192,SimVerb-3500
catch,chase,0.3504016064257028,SimVerb-3500
jerk,pull,0.5502008032128514,SimVerb-3500
assault,hurt,0.683734939759036,SimVerb-3500
travel,roam,0.4849397590361445,SimVerb-3500
attack,fight,0.6997991967871484,SimVerb-3500
hitch,attach,0.3835341365461847,SimVerb-3500
bother,interrupt,0.6164658634538152,SimVerb-3500
receive,deliver,0.14959839357429716,SimVerb-3500
capture,take,0.7499999999999999,SimVerb-3500
move,leave,0.4829317269076304,SimVerb-3500
achieve,try,0.41666666666666663,SimVerb-3500
retreat,charge,0.2831325301204819,SimVerb-3500
fasten,hold,0.4337349397590361,SimVerb-3500
rationalize,understand,0.6004016064257027,SimVerb-3500
restore,fix,0.7831325301204818,SimVerb-3500
come,leave,0.1004016064257028,SimVerb-3500
aggravate,frustrate,0.7499999999999999,SimVerb-3500
spank,hurt,0.41666666666666663,SimVerb-3500
smell,taste,0.24999999999999997,SimVerb-3500
lower,raise,0.0,SimVerb-3500
sink,dip,0.6164658634538152,SimVerb-3500
hate,ignore,0.14959839357429716,SimVerb-3500
strain,lift,0.18373493975903613,SimVerb-3500
console,comfort,0.8333333333333333,SimVerb-3500
play,lead,0.23293172690763048,SimVerb-3500
talk,console,0.30020080321285136,SimVerb-3500
tease,bother,0.49999999999999994,SimVerb-3500
deny,lie,0.41666666666666663,SimVerb-3500
excel,advance,0.5833333333333333,SimVerb-3500
annoy,irritate,0.9337349397590361,SimVerb-3500
retreat,attack,0.08333333333333331,SimVerb-3500
drink,pop,0.0502008032128514,SimVerb-3500
spank,hit,0.8333333333333333,SimVerb-3500
shatter,break,0.7329317269076304,SimVerb-3500
lower,reduce,0.9166666666666666,SimVerb-3500
reappear,fix,0.1004016064257028,SimVerb-3500
sneak,hide,0.5662650602409638,SimVerb-3500
breathe,smother,0.06626506024096385,SimVerb-3500
adjourn,leave,0.4829317269076304,SimVerb-3500
persuade,urge,0.683734939759036,SimVerb-3500
accumulate,gain,0.9166666666666666,SimVerb-3500
wiggle,move,0.7168674698795179,SimVerb-3500
renounce,deny,0.5833333333333333,SimVerb-3500
miss,hit,0.017068273092369475,SimVerb-3500
vary,differ,0.8664658634538153,SimVerb-3500
move,change,0.41666666666666663,SimVerb-3500
tow,move,0.4497991967871486,SimVerb-3500
tell,describe,0.7670682730923694,SimVerb-3500
punish,hit,0.4497991967871486,SimVerb-3500
talk,listen,0.11646586345381524,SimVerb-3500
urge,beg,0.49999999999999994,SimVerb-3500
grab,clench,0.649598393574297,SimVerb-3500
heal,help,0.5331325301204818,SimVerb-3500
let,permit,0.8162650602409638,SimVerb-3500
search,look,0.966867469879518,SimVerb-3500
lie,promise,0.03313253012048192,SimVerb-3500
set,swing,0.16666666666666663,SimVerb-3500
jog,run,0.7499999999999999,SimVerb-3500
stain,tarnish,0.681726907630522,SimVerb-3500
talk,say,0.8995983935742972,SimVerb-3500
diminish,fade,0.7831325301204818,SimVerb-3500
ignore,disregard,0.7831325301204818,SimVerb-3500
die,kill,0.08333333333333331,SimVerb-3500
spank,slap,0.7670682730923694,SimVerb-3500
sew,crochet,0.683734939759036,SimVerb-3500
talk,associate,0.41666666666666663,SimVerb-3500
touch,kiss,0.3504016064257028,SimVerb-3500
loosen,tie,0.03313253012048192,SimVerb-3500
lie,assume,0.14959839357429716,SimVerb-3500
gather,collect,0.966867469879518,SimVerb-3500
punish,reprimand,0.8002008032128513,SimVerb-3500
have,want,0.18373493975903613,SimVerb-3500
tote,carry,0.7329317269076304,SimVerb-3500
fly,soar,0.8333333333333333,SimVerb-3500
reduce,save,0.41666666666666663,SimVerb-3500
stop,stay,0.649598393574297,SimVerb-3500
spank,cry,0.11646586345381524,SimVerb-3500
obey,follow,0.8002008032128513,SimVerb-3500
lose,control,0.017068273092369475,SimVerb-3500
glide,hang,0.16666666666666663,SimVerb-3500
grab,take,0.6004016064257027,SimVerb-3500
hop,jump,0.683734939759036,SimVerb-3500
argue,disagree,0.6666666666666665,SimVerb-3500
slide,move,0.4497991967871486,SimVerb-3500
incline,tend,0.5170682730923695,SimVerb-3500
stop,hesitate,0.5170682730923695,SimVerb-3500
toss,fling,0.8162650602409638,SimVerb-3500
kneel,beg,0.4829317269076304,SimVerb-3500
stare,look,0.7499999999999999,SimVerb-3500
disintegrate,perish,0.8002008032128513,SimVerb-3500
dislike,shun,0.5833333333333333,SimVerb-3500
deposit,return,0.06024096385542167,SimVerb-3500
stop,disallow,0.683734939759036,SimVerb-3500
walk,crawl,0.23293172690763048,SimVerb-3500
renounce,reject,0.7499999999999999,SimVerb-3500
snore,snooze,0.41666666666666663,SimVerb-3500
look,see,0.8002008032128513,SimVerb-3500
assault,aggravate,0.3664658634538152,SimVerb-3500
obtain,have,0.7831325301204818,SimVerb-3500
beware,watch,0.4829317269076304,SimVerb-3500
talk,rap,0.4337349397590361,SimVerb-3500
tell,lie,0.21686746987951805,SimVerb-3500
cover,spread,0.49999999999999994,SimVerb-3500
descend,leave,0.26706827309236947,SimVerb-3500
take,snatch,0.7831325301204818,SimVerb-3500
call,bluff,0.26706827309236947,SimVerb-3500
cover,hide,0.649598393574297,SimVerb-3500
pick,elect,0.7499999999999999,SimVerb-3500
smear,rub,0.6004016064257027,SimVerb-3500
keep,save,0.8504016064257027,SimVerb-3500
decrease,increase,0.017068273092369475,SimVerb-3500
disprove,disagree,0.6004016064257027,SimVerb-3500
sow,sew,0.16666666666666663,SimVerb-3500
claim,sue,0.2831325301204819,SimVerb-3500
allow,go,0.26706827309236947,SimVerb-3500
triumph,win,0.9829317269076303,SimVerb-3500
forget,leave,0.3162650602409638,SimVerb-3500
sit,lounge,0.649598393574297,SimVerb-3500
disappear,dissolve,0.649598393574297,SimVerb-3500
defend,stand,0.16666666666666663,SimVerb-3500
overcome,conquer,0.7831325301204818,SimVerb-3500
deliver,bring,0.6164658634538152,SimVerb-3500
kneel,sit,0.2831325301204819,SimVerb-3500
hurt,limp,0.30020080321285136,SimVerb-3500
disprove,reject,0.6335341365461846,SimVerb-3500
yell,holler,0.9166666666666666,SimVerb-3500
make,design,0.4829317269076304,SimVerb-3500
like,want,0.3835341365461847,SimVerb-3500
acquire,gain,0.8835341365461847,SimVerb-3500
regret,dislike,0.3162650602409638,SimVerb-3500
accept,understand,0.7329317269076304,SimVerb-3500
wiggle,giggle,0.08333333333333331,SimVerb-3500
hop,skip,0.5833333333333333,SimVerb-3500
push,pull,0.08333333333333331,SimVerb-3500
veer,turn,0.5451807228915662,SimVerb-3500
assume,know,0.24999999999999997,SimVerb-3500
hurt,condemn,0.23293172690763048,SimVerb-3500
defrost,thaw,0.8504016064257027,SimVerb-3500
scream,roar,0.7168674698795179,SimVerb-3500
convince,talk,0.4337349397590361,SimVerb-3500
retreat,leave,0.8504016064257027,SimVerb-3500
annoy,confuse,0.24999999999999997,SimVerb-3500
reject,ignore,0.7329317269076304,SimVerb-3500
destroy,diminish,0.5662650602409638,SimVerb-3500
haul,lift,0.6164658634538152,SimVerb-3500
wait,hesitate,0.6164658634538152,SimVerb-3500
give,sell,0.23293172690763048,SimVerb-3500
rise,lower,0.03313253012048192,SimVerb-3500
hurt,cry,0.24999999999999997,SimVerb-3500
multiply,increase,0.7329317269076304,SimVerb-3500
stop,flow,0.017068273092369475,SimVerb-3500
prosecute,try,0.4497991967871486,SimVerb-3500
justify,clarify,0.4337349397590361,SimVerb-3500
acknowledge,greet,0.5662650602409638,SimVerb-3500
scold,yell,0.649598393574297,SimVerb-3500
shuffle,travel,0.16666666666666663,SimVerb-3500
lose,fail,0.7168674698795179,SimVerb-3500
speak,renounce,0.3995983935742971,SimVerb-3500
come,go,0.18373493975903613,SimVerb-3500
yell,criticize,0.18373493975903613,SimVerb-3500
bake,make,0.6214859437751004,SimVerb-3500
originate,start,0.8483935742971885,SimVerb-3500
attack,tackle,0.5170682730923695,SimVerb-3500
use,operate,0.8504016064257027,SimVerb-3500
run,flow,0.26706827309236947,SimVerb-3500
collect,acquire,0.6997991967871484,SimVerb-3500
move,turn,0.4829317269076304,SimVerb-3500
enter,leave,0.11646586345381524,SimVerb-3500
engage,marry,0.4497991967871486,SimVerb-3500
grab,reach,0.7168674698795179,SimVerb-3500
agree,disagree,0.06626506024096385,SimVerb-3500
replace,fill,0.3162650602409638,SimVerb-3500
hurt,whip,0.3995983935742971,SimVerb-3500
whip,punish,0.5833333333333333,SimVerb-3500
yell,roar,0.7499999999999999,SimVerb-3500
hurt,feel,0.5170682730923695,SimVerb-3500
fall,bounce,0.16666666666666663,SimVerb-3500
choose,pick,0.966867469879518,SimVerb-3500
sew,knit,0.6004016064257027,SimVerb-3500
perish,leave,0.13353413654618473,SimVerb-3500
ponder,toil,0.3162650602409638,SimVerb-3500
wipe,spill,0.1004016064257028,SimVerb-3500
affect,respond,0.16666666666666663,SimVerb-3500
deliver,send,0.6164658634538152,SimVerb-3500
fix,mend,0.9337349397590361,SimVerb-3500
evaluate,examine,0.7831325301204818,SimVerb-3500
become,grow,0.5170682730923695,SimVerb-3500
learn,know,0.5662650602409638,SimVerb-3500
glare,reflect,0.3504016064257028,SimVerb-3500
cook,boil,0.6004016064257027,SimVerb-3500
lead,direct,0.6997991967871484,SimVerb-3500
talk,reply,0.5331325301204818,SimVerb-3500
inspect,search,0.6335341365461846,SimVerb-3500
respond,talk,0.49999999999999994,SimVerb-3500
argue,differ,0.6164658634538152,SimVerb-3500
betray,cheat,0.7329317269076304,SimVerb-3500
decrease,decline,0.6666666666666665,SimVerb-3500
increase,reduce,0.13353413654618473,SimVerb-3500
blur,smear,0.7499999999999999,SimVerb-3500
irritate,frustrate,0.7831325301204818,SimVerb-3500
sell,hustle,0.3664658634538152,SimVerb-3500
release,unload,0.7168674698795179,SimVerb-3500
want,demand,0.4497991967871486,SimVerb-3500
swear,damn,0.6164658634538152,SimVerb-3500
squint,glare,0.3835341365461847,SimVerb-3500
yell,hoot,0.3504016064257028,SimVerb-3500
result,finish,0.6666666666666665,SimVerb-3500
kick,hurt,0.3995983935742971,SimVerb-3500
incline,decline,0.03313253012048192,SimVerb-3500
leave,ascend,0.06626506024096385,SimVerb-3500
be,become,0.5833333333333333,SimVerb-3500
hypnotize,control,0.5502008032128514,SimVerb-3500
leave,return,0.015060240963855418,SimVerb-3500
despair,upset,0.3664658634538152,SimVerb-3500
determine,guess,0.19979919678714855,SimVerb-3500
beg,ask,0.4497991967871486,SimVerb-3500
kneel,bend,0.4829317269076304,SimVerb-3500
pelt,hit,0.683734939759036,SimVerb-3500
lie,admit,0.33333333333333326,SimVerb-3500
pinch,punch,0.30020080321285136,SimVerb-3500
hit,pat,0.3995983935742971,SimVerb-3500
prosecute,charge,0.6335341365461846,SimVerb-3500
convince,explain,0.5331325301204818,SimVerb-3500
retain,keep,0.9497991967871485,SimVerb-3500
magnify,look,0.5833333333333333,SimVerb-3500
join,unite,0.9337349397590361,SimVerb-3500
differ,disagree,0.8333333333333333,SimVerb-3500
lie,disbelieve,0.14959839357429716,SimVerb-3500
annoy,mimic,0.13353413654618473,SimVerb-3500
retain,hold,0.8162650602409638,SimVerb-3500
exist,live,0.8333333333333333,SimVerb-3500
keep,find,0.3504016064257028,SimVerb-3500
receive,take,0.6004016064257027,SimVerb-3500
know,think,0.25803212851405616,SimVerb-3500
send,get,0.18373493975903613,SimVerb-3500
recommend,suggest,0.8504016064257027,SimVerb-3500
beat,whip,0.5833333333333333,SimVerb-3500
pelt,throw,0.6004016064257027,SimVerb-3500
win,lose,0.16666666666666663,SimVerb-3500
hit,punch,0.7670682730923694,SimVerb-3500
appear,reappear,0.46686746987951805,SimVerb-3500
like,adore,0.5170682730923695,SimVerb-3500
jump,flip,0.3995983935742971,SimVerb-3500
magnify,see,0.3995983935742971,SimVerb-3500
argue,discuss,0.41666666666666663,SimVerb-3500
guess,know,0.18373493975903613,SimVerb-3500
remark,say,0.8002008032128513,SimVerb-3500
burst,explode,0.8162650602409638,SimVerb-3500
notify,inform,0.8785140562248994,SimVerb-3500
prepare,fix,0.3162650602409638,SimVerb-3500
erode,decay,0.7831325301204818,SimVerb-3500
do,participate,0.8002008032128513,SimVerb-3500
reduce,diminish,0.683734939759036,SimVerb-3500
explain,understand,0.16666666666666663,SimVerb-3500
crawl,run,0.13353413654618473,SimVerb-3500
fasten,attach,0.8504016064257027,SimVerb-3500
embarrass,blush,0.5502008032128514,SimVerb-3500
hurt,bite,0.4497991967871486,SimVerb-3500
ignore,avoid,0.8504016064257027,SimVerb-3500
cry,sob,0.8995983935742972,SimVerb-3500
flex,stretch,0.649598393574297,SimVerb-3500
deny,forbid,0.8504016064257027,SimVerb-3500
pinch,squeeze,0.6666666666666665,SimVerb-3500
conquer,win,0.7499999999999999,SimVerb-3500
grant,give,0.6997991967871484,SimVerb-3500
perish,disappear,0.36345381526104414,SimVerb-3500
prohibit,ban,0.9337349397590361,SimVerb-3500
shrink,reduce,0.9166666666666666,SimVerb-3500
command,tell,0.7831325301204818,SimVerb-3500
teach,inform,0.683734939759036,SimVerb-3500
waste,decompose,0.4829317269076304,SimVerb-3500
demand,supply,0.3162650602409638,SimVerb-3500
cry,upset,0.6004016064257027,SimVerb-3500
suggest,say,0.5833333333333333,SimVerb-3500
beg,need,0.3664658634538152,SimVerb-3500
lose,gain,0.03313253012048192,SimVerb-3500
abduct,kidnap,0.8664658634538153,SimVerb-3500
give,disown,0.0502008032128514,SimVerb-3500
sway,swing,0.7499999999999999,SimVerb-3500
urge,crave,0.41666666666666663,SimVerb-3500
broil,cook,0.6997991967871484,SimVerb-3500
disallow,forbid,0.8835341365461847,SimVerb-3500
melt,defrost,0.8835341365461847,SimVerb-3500
reproduce,breed,0.9497991967871485,SimVerb-3500
invent,make,0.6666666666666665,SimVerb-3500
spell,write,0.5331325301204818,SimVerb-3500
push,shove,0.9337349397590361,SimVerb-3500
carry,hold,0.7118473895582328,SimVerb-3500
slide,swing,0.3504016064257028,SimVerb-3500
collect,keep,0.5170682730923695,SimVerb-3500
stray,wander,0.7499999999999999,SimVerb-3500
remove,strip,0.7499999999999999,SimVerb-3500
decompose,destroy,0.5502008032128514,SimVerb-3500
crackle,crunch,0.6335341365461846,SimVerb-3500
think,hesitate,0.30020080321285136,SimVerb-3500
pretend,imagine,0.6997991967871484,SimVerb-3500
bump,hit,0.7329317269076304,SimVerb-3500
appear,come,0.3664658634538152,SimVerb-3500
examine,inspect,0.8995983935742972,SimVerb-3500
increase,accelerate,0.5913654618473895,SimVerb-3500
presume,believe,0.5331325301204818,SimVerb-3500
acknowledge,exist,0.23293172690763048,SimVerb-3500
grind,grate,0.649598393574297,SimVerb-3500
pop,explode,0.6997991967871484,SimVerb-3500
tell,listen,0.06626506024096385,SimVerb-3500
drive,permit,0.11646586345381524,SimVerb-3500
break,unite,0.0502008032128514,SimVerb-3500
smell,touch,0.1004016064257028,SimVerb-3500
release,relax,0.4497991967871486,SimVerb-3500
beat,abuse,0.683734939759036,SimVerb-3500
bother,aggravate,0.7329317269076304,SimVerb-3500
grasp,hold,0.9337349397590361,SimVerb-3500
take,seize,0.8162650602409638,SimVerb-3500
acquire,buy,0.7329317269076304,SimVerb-3500
create,reproduce,0.5170682730923695,SimVerb-3500
explode,blow,0.5833333333333333,SimVerb-3500
perceive,think,0.6365461847389557,SimVerb-3500
wander,search,0.6997991967871484,SimVerb-3500
whisper,scream,0.03313253012048192,SimVerb-3500
punch,drink,0.08333333333333331,SimVerb-3500
grab,pick,0.683734939759036,SimVerb-3500
bend,stretch,0.6164658634538152,SimVerb-3500
pour,drip,0.3162650602409638,SimVerb-3500
yell,announce,0.5913654618473895,SimVerb-3500
inform,ask,0.24999999999999997,SimVerb-3500
acknowledge,accept,0.683734939759036,SimVerb-3500
repair,replace,0.26706827309236947,SimVerb-3500
destroy,corrupt,0.5833333333333333,SimVerb-3500
look,review,0.6164658634538152,SimVerb-3500
crush,grind,0.7499999999999999,SimVerb-3500
do,stop,0.03313253012048192,SimVerb-3500
go,strive,0.25803212851405616,SimVerb-3500
pop,burst,0.8835341365461847,SimVerb-3500
make,break,0.017068273092369475,SimVerb-3500
weave,knit,0.6164658634538152,SimVerb-3500
